Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (rad/s),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0.23844849999999793,1000,,,,-0.0615234375,0.99541015625,0.0505859375,-0.0002866429546104639,-0.16315993444330867,14.794855117797852,-0.0003759765392169361,0,0,0.05098375776511577,0,0,0,0,0.0625,,
0.23504824999999693,1000,,,,-0.0625,0.99296875,0.05205078125,-0.0002818717946252772,-0.16143115109164688,14.79480266571045,-0.002761191709432752,0,0,0.06270834039373718,0,0,0,0,0.0625,,
0.7207982499999966,1000,,,,-0.0625,0.99453125,0.051953125,-0.000289216530997261,-0.16441048442476683,14.794906902313233,-0.0012740652868524194,0,0,0.04800888319234643,0,0,0,0,0.062109375,,
1.2136984999999978,1000,,,,-0.0625,0.9935546875,0.05244140625,-0.0002644745883477489,-0.16315003884100798,14.795295143127442,-0.00181001210352406,0,0,0.08143689852679048,0,0,0,0,0.06103515625,,
1.7133487499999984,1000,,,,-0.0625,0.99345703125,0.05166015625,-0.0002954160937081883,-0.1636008024518196,14.794950342178344,-0.001059957824181765,0,0,0.05802702092124155,0,0,0,0,0.06064453125,,
2.213998499999999,1000,,,,-0.0625,0.9970703125,0.0494140625,-0.0002962585853743659,-0.16292381888349475,14.79482274055481,-0.0016462828358635312,0,0,0.05979469381515803,0,0,0,0,0.0619140625,,
2.7133492499999985,1000,,,,-0.0625,0.99755859375,0.04873046875,-0.00028494274706740826,-0.16318713383105318,14.794643211364747,-0.004609878731425853,0,0,0.07879141690531148,0,0,0,0,0.06259765625,,
3.213448999999997,1000,,,,-0.0625,0.99267578125,0.05283203125,-0.0002646573182378154,-0.16420659716534203,14.795261144638062,-0.0010599578591063623,0,0,0.05626878933053011,0,0,0,0,0.0625,,
3.7137487499999984,1000,,,,-0.0625,0.99462890625,0.051171875,-0.0003074064940868197,-0.16330715180540498,14.79490761756897,0.0004854911030270155,0,0,0.062340904972078746,0,0,0,0,0.06162109375,,
4.213298749999999,1000,,,,-0.0625,0.99833984375,0.04814453125,-0.0003068734251811979,-0.16231326562897525,14.794868612289429,-0.0013967168959788975,0,0,0.05243557605392548,0,0,0,0,0.0626953125,,
4.713749,1000,,,,-0.0625,0.99609375,0.04970703125,-0.00030045202117662126,-0.16093258577354663,14.794560098648072,-0.001140369228087366,0,0,0.06343024874338364,0,0,0,0,0.062890625,,
5.213448749999999,1000,,,,-0.0625,0.99619140625,0.04931640625,-0.0002983522793774898,-0.16269992412215054,14.79477801322937,-0.0005697389924898747,0,0,0.05643869140172333,0,0,0,0,0.0625,,
5.713648749999999,1000,,,,-0.0625,0.996484375,0.04931640625,-0.00028156781456629504,-0.1637633769234973,14.79458327293396,0.0006151181436143815,0,0,0.0624200019672285,0,0,0,0,0.06318359375,,
6.213748749999997,1000,,,,-0.0625,0.992578125,0.0533203125,-0.00028944175167230267,-0.16250147133284168,14.794350528717041,-0.0013496326142922045,0,0,0.05678472551571847,0,0,0,0,0.06240234375,,
6.713498249999998,1000,,,,-0.0625,0.99951171875,0.046875,-0.00028009828596748087,-0.1632594312096107,14.794628238677978,0.0017234390508383505,0,0,0.05791969372228166,0,0,0,0,0.06328125,,
7.214098999999997,1000,,,,-0.0625,0.99560546875,0.05009765625,-0.0002727664184525176,-0.16402471815802858,14.794567584991455,-0.0011539325909689071,0,0,0.049546634654385205,0,0,0,0,0.0625,,
7.713699,1000,,,,-0.0625,0.9978515625,0.04853515625,-0.00030846982842738324,-0.16318010416821663,14.794502878189087,-0.00019190227380022436,0,0,0.05279842598784462,0,0,0,0,0.06279296875,,
8.213648499999998,1000,,,,-0.0625,0.99248046875,0.05302734375,-0.0003032015768243797,-0.1616461776629511,14.794531106948853,-0.0016809663246385759,0,0,0.05805263560505919,0,0,0,0,0.0626953125,,
8.71274875,1006.6500166666665,,,,-0.0625,0.99501953125,0.05068359375,-0.00026798048644525,-0.1613410362215152,14.794953298568725,-0.0013825722481124111,0,0,0.0664475206086796,0,0,0,0,0.0625,,
9.212048499999996,1023.2050249999999,,,,-0.0625,0.99873046875,0.04794921875,-0.0002981320367910763,-0.16409055365420938,14.795043849945069,-0.0007615637360140683,0,0,0.05791599859063361,0,0,0,0,0.06328125,,
9.699499249999999,1039.460008333333,,,,-0.0625,0.998828125,0.047265625,-0.0002972943952939375,-0.1629843550953834,14.794858741760255,0.0020160202658735206,0,0,0.04693732532902965,0,0,0,0,0.064453125,,
10.188849249999999,1055.7633583333331,,,,-0.0625,0.99677734375,0.049609375,-0.0003344770184042245,-0.16409990851321496,14.794872379302978,-0.00039050872204825324,0,0,0.05326316288616893,0,0,0,0,0.06328125,,
10.687698500000003,1072.3850166666666,,,,-0.0625,0.99755859375,0.048828125,-0.00031292528714408474,-0.16340883858205216,14.79526686668396,-0.0010463944845832888,0,0,0.06117501189897854,0,0,0,0,0.06337890625,,
11.188348999999995,1089.066708333333,,,,-0.0625,0.99833984375,0.047265625,-0.0003032453101777106,-0.1642978205592287,14.795165491104125,-0.002673611100763084,0,0,0.06060611305257328,0,0,0,0,0.064453125,,
11.687896999999996,1105.7133499999995,,,,-0.0625,0.9935546875,0.05205078125,-0.00029416668124935684,-0.16280393609496677,14.795326280593873,-0.002277948274277152,0,0,0.05803835891941078,0,0,0,0,0.06357421875,,
12.188148249999998,1122.4016833333333,,,,-0.0625,0.99365234375,0.05234375,-0.0002799528037907092,-0.1634016196590623,14.794575643539428,-0.0009609452425502242,0,0,0.04966934430749574,0,0,0,0,0.0625,,
12.675348249999999,1138.6466833333334,,,,-0.0625,0.99453125,0.05107421875,-0.00027300819406664143,-0.16341694973147897,14.794708967208862,-0.0003759765741415326,0,0,0.05385357486491761,0,0,0,0,0.06220703125,,
13.163597999999999,1154.9200083333333,,,,-0.06181640625,0.994140625,0.05126953125,-0.00026768200851777556,-0.16550421885064037,14.794443225860595,0.007868613596074282,0,0,0.18049428291426964,0,0,0,0,0.0611328125,,
13.663898749999996,1171.5716916666665,,,,-0.04072265625,0.99765625,0.00576171875,0.011487474864300445,-0.14987024870214485,14.79016900062561,0.31306376805529,1.78023583704,34.662238944719995,4.628632774088548,1.3933545186912473,33.502958358942394,14.105742644419928,0.008704734266760716,0.07353515625,,
14.163548749999995,1188.2416999999998,,,,-0.04345703125,0.9853515625,0.01591796875,0.007148460136012566,-0.05564140358120808,14.79294958114624,0.147605697195977,103.98671683415999,371.33625165551996,2.183509251904715,2.5887563873402937,118.03155680022053,0.023783844562394428,0.026095733565469452,0.08212890625,,
14.663699,1204.9050083333332,,,,-0.03818359375,1.0056640625,0.00546875,0.007616071516336402,0.013658824151577171,14.792229175567627,0.1989241538010538,132.4704902268,470.40113999903997,2.94252825678486,3.6062229316456444,121.77515592291972,0.0077155843083102525,0.009394440456892585,0.08662109375,,
15.16359925,1221.5616833333331,,,,-0.0443359375,0.9982421875,0.0095703125,0.009802866242799852,0.10880963659069275,14.791350269317627,0.26860450556501736,162.83921921159998,577.4247297316799,3.972986926436947,5.6915958881535795,142.92565337169387,0.018837501713565283,0.027060559457993235,0.09482421875,,
15.663448749999997,1238.2300416666667,,,,-0.04130859375,1.00458984375,0.00576171875,0.011844009882012362,0.2351011253922929,14.791117238998414,0.3419217755459248,193.10322844127998,681.93504534144,5.057365959064176,8.10139248052744,160.29126651100518,0.028918521344854283,0.046213357548874526,0.1005859375,,
16.156298749999998,1254.68835,,,,-0.04228515625,1.00361328125,0.00556640625,0.014142451705457798,0.35930607507818013,14.790474557876587,0.4215784659050404,221.48228207879998,781.9424114810399,6.235335932648847,11.07192005415899,177.76371070702822,0.03244178628340578,0.05761578191378879,0.1283203125,,
16.64084775,1270.828358333333,,,,-0.0453125,0.99306640625,0.0138671875,0.016005351903779653,0.48993235139361163,14.789000463485717,0.4996157919429244,245.5678257564,861.319985862,7.388818160572589,13.802742007986287,186.96785999411117,0.035568726170595776,0.06640261470456901,0.13662109375,,
17.1385995,1287.3966916666664,,,,-0.06787109375,1.10361328125,0.0166015625,0.01917500805514247,0.6386156685629691,14.788308382034302,0.6063546483777467,270.28168796472,950.8553764896,8.96702604438477,18.265896000925096,203.79657381213278,0.03507531030690609,0.07132702661489056,0.2546875,,
17.638198999999997,1304.0550333333333,,,,-0.033984375,0.967578125,0.0326171875,0.021945522255266654,0.8095657131387581,14.788040924072266,0.7258527701161805,295.93802796911996,1042.0662831991199,10.733873534582267,22.88678114156378,213.71241618898188,0.03549728332368755,0.07558362733784098,0.4009765625,,
18.138348249999996,1320.7333749999998,,,,-0.026171875,0.99248046875,0.00810546875,0.025097659878638295,0.976864118242605,14.785982179641724,0.843039301540703,319.49997287112,1125.3184885195199,12.465118497987161,28.277880345016733,226.79805142283553,0.03463826120229271,0.07840496064081447,0.339453125,,
18.638198999999997,1337.383375,,,,-0.03330078125,1.01376953125,-0.002734375,0.029177374594888016,1.1862431665726525,14.783298587799072,0.9973831658624114,344.63271409991995,1215.06331865736,14.744547769405068,35.482918888818915,241.06510571141212,0.03350655788407831,0.08061236710063216,0.29169921875,,
