Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (rad/s),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0.2366984999999724,1000,,,,-0.0625,0.99970703125,0.04638671875,-0.0006825655623781669,-0.17316276613941806,14.79503903388977,-0.001304098460823298,0,0,0.06305574609169298,0,0,0,0,0.06640625,,
0.23810350000002362,1000,,,,-0.06171875,0.994921875,0.0509765625,-0.0006893311730602549,-0.17357535327359427,14.794162607192993,0.0010007052589207882,0,0,0.08103857658346915,0,0,0,0,0.06484375,,
0.7370035000000208,1000,,,,-0.0625,0.994921875,0.05048828125,-0.000698841956760784,-0.1728929352351534,14.794526720046997,-0.0006288364971987906,0,0,0.06639841498081114,0,0,0,0,0.06376953125,,
1.222303000000041,1000,,,,-0.0625,0.998046875,0.04775390625,-0.000693323380345715,-0.17490882623935894,14.794554662704467,-0.0008962286263704301,0,0,0.0506172887914715,0,0,0,0,0.0634765625,,
1.7123035000000264,1000,,,,-0.0625,0.9990234375,0.04716796875,-0.0006927667017674201,-0.17475579588684015,14.79458041191101,0.00002511159051209672,0,0,0.04540704396832021,0,0,0,0,0.0642578125,,
2.2122035000000357,1000,,,,-0.0625,1.00439453125,0.04169921875,-0.0006790867788528432,-0.17458708397876288,14.794847249984741,-0.001866009398363532,0,0,0.05727954792221118,0,0,0,0,0.066015625,,
2.7001535000000176,1000,,,,-0.0625,0.99921875,0.046875,-0.0007314373203930167,-0.1735631054379598,14.795114612579345,-0.0005300176772288983,0,0,0.043130747455676126,0,0,0,0,0.06640625,,
3.18805350000003,1000,,,,-0.0625,1.00087890625,0.0455078125,-0.0006911044085919004,-0.174447572208622,14.7949649810791,-0.0013070049090310935,0,0,0.06245777663877359,0,0,0,0,0.06630859375,,
3.68700375000003,1000,,,,-0.0625,1.0009765625,0.0453125,-0.0007180882814404503,-0.1732876778405907,14.794809436798095,-0.00018705822061747338,0,0,0.05315120785113138,0,0,0,0,0.06640625,,
4.1870040000000355,1000,,,,-0.0625,1.0013671875,0.04443359375,-0.000689379159472375,-0.17466386952666985,14.795379495620727,-0.0018805416044779123,0,0,0.06335043821140862,0,0,0,0,0.06640625,,
4.686953250000035,1000,,,,-0.0625,1.001953125,0.04345703125,-0.0007390889950111732,-0.17498939699033175,14.794974899291992,-0.00364377944264561,0,0,0.07188875397155067,0,0,0,0,0.06650390625,,
5.187053750000049,1000,,,,-0.0625,1,0.045703125,-0.0006737491008516034,-0.17536359135055446,14.795358037948608,-0.0006995597481727602,0,0,0.0709428527762633,0,0,0,0,0.066796875,,
5.6870535000000295,1000,,,,-0.0625,1.0001953125,0.0462890625,-0.000730488094684818,-0.17448055754962435,14.795379257202148,-0.002214781716465951,0,0,0.053198742157412195,0,0,0,0,0.06669921875,,
6.187004250000036,1000,,,,-0.0625,1.00107421875,0.04560546875,-0.0007571090662173647,-0.17514459031603105,14.794986152648926,-0.0003682260611094539,0,0,0.05743777907778671,0,0,0,0,0.06611328125,,
6.687103750000029,1000,,,,-0.0625,0.99970703125,0.04638671875,-0.0007340958702566284,-0.1742480379327229,14.79465217590332,-0.0005910528218373661,0,0,0.05361010426059938,0,0,0,0,0.0658203125,,
7.187153750000034,1000,,,,-0.0625,0.99912109375,0.04677734375,-0.0007099986713292477,-0.17391602154951954,14.7949933052063,-0.0007499379664659505,0,0,0.06351209470845279,0,0,0,0,0.06630859375,,
7.680903500000033,1000,,,,-0.0625,1.003125,0.043359375,-0.0007582474635653546,-0.17436267551128826,14.795353984832763,0.00035644531249999967,0,0,0.05409109981888429,0,0,0,0,0.06669921875,,
8.163953500000016,1000,,,,-0.0625,1.00302734375,0.04296875,-0.0007755872108672866,-0.1728394016489366,14.79487566947937,-0.0009320746501907708,0,0,0.05940184630191311,0,0,0,0,0.06689453125,,
8.662053500000022,1005.4750333333337,,,,-0.06181640625,1.00087890625,0.04423828125,-0.0007377036050900878,-0.17416043751891352,14.795028018951417,0.00024890719447284915,0,0,0.07234259006515195,0,0,0,0,0.06708984375,,
9.16175325000003,1021.8483583333339,,,,-0.0625,0.99736328125,0.04853515625,-0.0007340102481697472,-0.1735553457716748,14.795122289657593,0.0006015547574497754,0,0,0.04842684576132735,0,0,0,0,0.06689453125,,
9.66220300000003,1038.5100083333336,,,,-0.0625,0.99541015625,0.050390625,-0.000749794664385512,-0.17270691954163228,14.79509415626526,-0.0018727910914458346,0,0,0.05795938936031394,0,0,0,0,0.064453125,,
10.161553750000037,1055.1750333333337,,,,-0.0619140625,0.99951171875,0.04609375,-0.0007347665605950596,-0.17330876682910032,14.794900226593018,0.0012186879897490138,0,0,0.06900702020206718,0,0,0,0,0.064453125,,
10.661604750000036,1071.836683333334,,,,-0.0625,0.9984375,0.04716796875,-0.000778921755791324,-0.17324387763368596,14.79524474143982,0.00001832993235439016,0,0,0.060426129939049424,0,0,0,0,0.064453125,,
11.146853500000026,1088.0366750000007,,,,-0.0625,1.0013671875,0.0453125,-0.0007954134643383825,-0.173022172882687,14.795453548431396,-0.0008439127332530918,0,0,0.051817688047029645,0,0,0,0,0.06533203125,,
